#songId, title, artist_name, artist_id, song_type, key, energy, liveness, tempo, speechiness, acousticness, instrumentalness, mode, time_signature, duration, loudness, valence, danceability
SONNGWX1393A79E4ED,You Got What I Need (Club Version),Nicoletta,ARBOU3H1187B99D047,"remix, studio, electric, vocal",6,0.590135,0.04109,125.001,0.060485,0.060935,0.009124,0,4,361.99955,-5.861,0.961623,0.780303
SOGOCEX13167715032,When The Guardsman Started Crooning On Parade,Henry Hall,ARWWMOY1187B998677,"acoustic, studio, vocal",3,0.206236,0.139813,127.212,0.088055,0.987337,0.038543,1,4,186.46834,-21.251,0.941818,0.77241
SOKFWXZ137670E8737,Magna (Original Mix),Khomha,ARATGGD1241B9C7080,"studio, electric",9,0.881508,0.259726,128.011,0.08148,0.009709,0.88252,0,4,397.50444,-7.855,0.231708,0.762681
SOUHVYD13672EA18D3,Gotta Let You Go (Freestyle Radio Mix),Dominica,ART2NDO1187FB54548,"remix, studio, electric, vocal",10,0.587846,0.591009,123.85,0.044244,0.210341,7.00E-06,0,4,224.13288,-9.908,0.637874,0.766479
SOGXGKG131343A43B8,Cogito (Original Mix),DJ Delicious,AR8ZTBF1187FB48071,"studio, electric",2,0.649734,0.111121,126.021,0.164551,0.00675,0.89503,1,4,352.37392,-7.177,0.272662,0.797442
SOHMXOY13F6BDA354C,Pioniri,Alka Vuica,ARFU9YG1187FB5AD73,"studio, electric, vocal",0,0.928876,0.134705,130.088,0.073018,0.086087,0,1,4,228.29823,-4.512,0.701862,0.750997
SOXENOP143E0CACE9F,Home Economics,Will Kimbrough,ARR8MY41187FB522D8,"studio, vocal",0,0.58387,0.059637,112.88,0.072361,0.766628,0,1,4,196.57288,-7.912,0.678368,0.770188
SOCYARC12DE7007D2A,Zao (Alternative Mix),Megamind,ARU9ZBB1187FB55468,"remix, studio, electric",1,0.961581,0.122183,139.993,0.060233,7.00E-06,0.876683,1,4,439.85102,-7.368,0.218577,0.7652
SOKMWVW12AB017FDD4,My Way,Zion in Mad,ARJ2G7O11A348EF8BD,"studio, electric",8,0.987795,0.114872,132.007,0.042917,0.171463,0.875862,1,4,521.97832,-7.154,0.81962,0.789307
SORXVVS12AF72A01C6,To Fill The Need,Papa John Creach,ARR0SH01187B9B1DF3,"studio, electric, vocal",7,0.404743,0.097907,121.164,0.062325,0.021064,0.003538,1,4,227.37288,-18.078,0.621212,0.771708
SOFRQJB141F755E762,Rebuddy,Alex Piccini,ARHARPR1252CCF9602,"studio, electric",4,0.607775,0.087568,124.997,0.051507,3.40E-05,0.840985,0,4,417.4278,-13.371,0.339241,0.798749
SOOSMRR13167714F07,Technical Freq (Grizzly Dubstep Remix),DJ Melee,ARBDHOY12D9A2F0F1F,"remix, studio, electric",7,0.872745,0.089883,137.995,0.093283,4.20E-05,0.888856,1,4,335.59333,-6.688,0.538976,0.774003
